1992	IDR	8141
1993	B	188
1994	B	132
1995	P	1390
1996	B	424
1997	B	530
1998	P	2519
1999	B	364
2000	B	297
2001	P	2562
2002	B	324
2003	B	283
2004	P	2422
2005	B	490
2006	B	941
2007	P	5241
2008	B	1037
2009	B	1001
2010	P	5058
2011	B	997
2012	B	904
2013	P	4874
2014	B	1133
2015	B	549
2016	IDR	7186
2017	B	519
2018	B	455
2019	P	3222
2020	B	427
2021	B	486
2022	P	3216
2023	B	608
2024	B	420
2025	P	3352
2026	B	337
2027	B	456
2028	P	2393
2029	B	703
2030	B	908
2031	P	5123
2032	B	704
2033	B	806
2034	P	4550
2035	B	776
2036	B	939
2037	P	4184
2038	B	1266
2039	B	569
2040	IDR	6930
2041	B	453
2042	B	388
2043	P	2898
2044	B	378
2045	B	257
2046	P	2653
2047	B	198
2048	B	212
2049	P	2120
2050	B	196
2051	B	450
2052	P	14206
2053	B	622
2054	B	603
2055	P	3179
2056	B	613
2057	B	573
2058	P	3754
2059	B	549
2060	B	481
2061	P	3794
2062	B	989
2063	B	702
2064	IDR	13605
2065	B	509
2066	B	497
2067	P	3117
2068	B	562
2069	B	546
2070	P	3150
2071	B	482
2072	B	519
2073	P	3865
2074	B	488
2075	B	511
2076	P	3673
2077	B	561
2078	B	480
2079	P	3822
2080	B	513
2081	B	468
2082	P	4258
2083	B	349
2084	B	336
2085	P	3564
2086	B	622
2087	B	615
2088	IDR	12953
2089	B	574
2090	B	503
2091	P	3758
2092	B	469
2093	B	400
2094	P	4277
2095	B	460
2096	B	626
2097	P	4033
2098	B	508
2099	B	557
2100	P	4229
2101	B	667
2102	B	427
2103	P	4250
2104	B	439
2105	B	763
2106	P	4806
2107	B	431
2108	B	413
2109	P	7796
2110	B	829
2111	B	618
2112	IDR	14979
2113	B	446
2114	B	439
2115	P	4221
2116	B	391
2117	B	407
2118	P	4481
2119	B	570
2120	B	766
2121	P	4806
2122	B	581
2123	B	433
2124	P	4396
2125	B	583
2126	B	455
2127	P	4544
2128	B	485
2129	B	545
2130	P	4623
2131	B	463
2132	B	520
2133	P	4434
2134	B	826
2135	B	572
2136	IDR	16767
2137	B	592
2138	B	401
2139	P	4582
2140	B	557
2141	B	412
2142	P	4310
2143	B	617
2144	B	514
2145	P	4105
2146	B	529
2147	B	562
2148	P	4614
2149	B	713
2150	B	523
2151	P	4682
2152	B	590
2153	B	551
2154	P	4600
2155	B	558
2156	B	598
2157	P	4079
2158	B	921
2159	B	792
2160	IDR	16694
2161	B	612
2162	B	501
2163	P	3887
2164	B	730
2165	B	750
2166	P	8237
2167	B	496
2168	B	577
2169	P	3639
2170	B	540
2171	B	465
2172	P	3451
2173	B	158
2174	B	160
2175	P	3824
2176	B	37
2177	B	37
2178	P	1013
2179	B	37
2180	B	39
2181	P	1834
2182	B	37
2183	B	37
2184	IDR	16777
2185	B	37
2186	B	37
2187	P	174
2188	B	37
2189	B	37
2190	P	228
2191	B	37
2192	B	37
2193	P	345
2194	B	37
2195	B	37
2196	P	209
2197	B	37
2198	B	37
2199	P	253
2200	B	37
2201	B	37
2202	P	100
2203	B	37
2204	B	37
2205	P	158
2206	B	37
2207	B	37
2208	IDR	17270
2209	B	37
2210	B	37
2211	P	67
2212	B	37
2213	B	37
2214	P	47
2215	B	37
2216	B	37
2217	P	65
2218	B	37
2219	B	37
2220	P	48
2221	B	37
2222	B	37
2223	P	113
2224	B	37
2225	B	37
2226	P	3181
2227	B	37
2228	B	37
2229	P	62
2230	B	37
2231	B	37
2232	IDR	17606
2233	B	37
2234	B	37
2235	P	74
2236	B	37
2237	B	37
2238	P	53
2239	B	37
2240	B	37
2241	P	40
2242	B	37
2243	B	37
2244	P	63
2245	B	37
2246	B	37
2247	P	48
2248	B	37
2249	B	37
2250	P	38
2251	B	37
2252	B	37
2253	P	93
2254	B	37
2255	B	37
2256	IDR	17585
2257	B	37
2258	B	37
2259	P	66
2260	B	37
2261	B	37
2262	P	41
2263	B	37
2264	B	37
2265	P	64
2266	B	37
2267	B	37
2268	P	46
2269	B	37
2270	B	37
2271	P	39
2272	B	37
2273	B	37
2274	P	40
2275	B	37
2276	B	37
2277	P	42
2278	B	37
2279	B	37
2280	IDR	17729
2281	B	1451
2282	B	820
2283	P	17428
2284	B	959
2285	B	925
2286	P	4853
2287	B	1527
2288	B	1326
2289	P	7604
2290	B	1398
2291	B	1324
2292	P	7439
2293	B	998
2294	B	886
2295	P	6209
2296	B	1102
2297	B	909
2298	P	6675
2299	B	1314
2300	B	1157
2301	P	7016
2302	B	2912
2303	B	1701
2304	IDR	16557
2305	B	1372
2306	B	1410
2307	P	7088
2308	B	1362
2309	B	1212
2310	P	6944
2311	B	1284
2312	B	1276
2313	P	7408
2314	B	1578
2315	B	1662
2316	P	7878
2317	B	1622
2318	B	1698
2319	P	8320
2320	B	1750
2321	B	1644
2322	P	7767
2323	B	1416
2324	B	1361
2325	P	6958
2326	B	3070
2327	B	1741
2328	IDR	15095
2329	B	1485
2330	B	1643
2331	P	7248
2332	B	1596
2333	B	1599
2334	P	7808
2335	B	1813
2336	B	2081
2337	P	9740
2338	B	2166
2339	B	1932
2340	P	10925
2341	B	2020
2342	B	1945
2343	P	8051
2344	B	1658
2345	B	1380
2346	P	8014
2347	B	1325
2348	B	1445
2349	P	7572
2350	B	3085
2351	B	2608
2352	IDR	15960
2353	B	1375
2354	B	1546
2355	P	7471
2356	B	1267
2357	B	1130
2358	P	7116
2359	B	1314
2360	B	1346
2361	P	7176
2362	B	1130
2363	B	1108
2364	P	8222
2365	B	642
2366	B	775
2367	P	7021
2368	B	595
2369	B	499
2370	P	4849
2371	B	927
2372	B	665
2373	P	5324
2374	B	1463
2375	B	892
2376	IDR	16624
2377	B	908
2378	B	764
2379	P	6155
2380	B	551
2381	B	602
2382	P	5497
2383	B	426
2384	B	482
2385	P	4737
2386	B	376
2387	B	549
2388	P	4975
2389	B	156
2390	B	197
2391	P	3146
2392	B	753
2393	B	569
2394	P	5172
2395	B	286
2396	B	225
2397	P	9856
2398	B	960
2399	B	637
2400	IDR	17127
2401	B	1188
2402	B	1329
2403	P	5960
2404	B	1550
2405	B	1571
2406	P	6358
2407	B	1176
2408	B	1313
2409	P	7076
2410	B	274
2411	B	312
2412	P	3737
2413	B	522
2414	B	652
2415	P	5605
2416	B	660
2417	B	288
2418	P	4587
2419	B	264
2420	B	281
2421	P	4020
2422	B	613
2423	B	249
2424	IDR	16997
2425	B	368
2426	B	345
2427	P	3400
2428	B	552
2429	B	541
2430	P	4725
2431	B	474
2432	B	261
2433	P	3631
2434	B	379
2435	B	420
2436	P	3481
2437	B	325
2438	B	348
2439	P	4341
2440	B	351
2441	B	295
2442	P	4277
2443	B	177
2444	B	276
2445	P	2979
2446	B	799
2447	B	614
2448	IDR	16926
2449	B	338
2450	B	458
2451	P	3810
2452	B	308
2453	B	379
2454	P	8230
2455	B	331
2456	B	316
2457	P	2496
2458	B	603
2459	B	571
2460	P	4489
2461	B	600
2462	B	508
2463	P	4957
2464	B	439
2465	B	412
2466	P	4142
2467	B	363
2468	B	483
2469	P	4712
2470	B	739
2471	B	314
2472	IDR	16498
2473	B	396
2474	B	457
2475	P	4358
2476	B	685
2477	B	615
2478	P	5224
2479	B	387
2480	B	453
2481	P	6040
2482	B	1036
2483	B	1076
2484	P	5331
2485	B	876
2486	B	812
2487	P	5119
2488	B	818
2489	B	546
2490	P	6381
2491	B	246
2492	B	406
2493	P	4575
2494	B	743
2495	B	391
2496	IDR	16612
2497	B	454
2498	B	421
2499	P	3110
2500	B	453
2501	B	461
2502	P	10494
2503	B	241
2504	B	245
2505	P	1395
2506	B	1449
2507	B	921
2508	P	5314
2509	B	475
2510	B	502
2511	P	3352
2512	B	295
2513	B	230
2514	P	2746
2515	B	298
2516	B	261
2517	P	2633
2518	B	849
2519	B	463
2520	IDR	10111
2521	B	266
2522	B	294
2523	P	2284
2524	B	437
2525	B	544
2526	P	4132
2527	B	488
2528	B	389
2529	P	3345
2530	B	254
2531	B	269
2532	P	2311
2533	B	153
2534	B	252
2535	P	2108
2536	B	322
2537	B	381
2538	P	2607
2539	B	482
2540	B	383
2541	P	3133
2542	B	757
2543	B	391
2544	IDR	10128
2545	B	352
2546	B	302
2547	P	2052
2548	B	239
2549	B	301
2550	P	2450
2551	B	253
2552	B	241
2553	P	2297
2554	B	199
2555	B	239
2556	P	1789
2557	B	402
2558	B	381
2559	P	2501
2560	B	340
2561	B	286
2562	P	4030
2563	B	245
2564	B	209
2565	P	1522
2566	B	335
2567	B	268
2568	IDR	10006
2569	B	242
2570	B	261
2571	P	1850
2572	B	338
2573	B	453
2574	P	3321
2575	B	702
2576	B	373
2577	P	4675
2578	B	533
2579	B	466
2580	P	2777
2581	B	395
2582	B	399
2583	P	2764
2584	B	539
2585	B	487
2586	P	3587
2587	B	300
2588	B	269
2589	P	3217
2590	B	639
2591	B	215
2592	IDR	10002
2593	B	281
2594	B	361
2595	P	2338
2596	B	646
2597	B	583
2598	P	3091
2599	B	786
2600	B	673
2601	P	3861
2602	B	447
2603	B	341
2604	P	3268
2605	B	452
2606	B	483
2607	P	3584
2608	B	256
2609	B	282
2610	P	2261
2611	B	317
2612	B	377
2613	P	2228
2614	B	645
2615	B	403
2616	IDR	9981
2617	B	443
2618	B	293
2619	P	3857
2620	B	288
2621	B	340
2622	P	1793
2623	B	495
2624	B	421
2625	P	2947
2626	B	215
2627	B	211
2628	P	1864
2629	B	213
2630	B	208
2631	P	2035
2632	B	141
2633	B	118
2634	P	1701
2635	B	189
2636	B	172
2637	P	2060
2638	B	485
2639	B	282
2640	IDR	9950
2641	B	362
2642	B	452
2643	P	2442
2644	B	302
2645	B	300
2646	P	2306
2647	B	297
2648	B	281
2649	P	2330
2650	B	258
2651	B	228
2652	P	2434
2653	B	395
2654	B	358
2655	P	2999
2656	B	287
2657	B	311
2658	P	2080
2659	B	273
2660	B	273
2661	P	2251
2662	B	464
2663	B	359
2664	IDR	9994
2665	B	195
2666	B	157
2667	P	1243
2668	B	186
2669	B	173
2670	P	2020
2671	B	187
2672	B	210
2673	P	1778
2674	B	277
2675	B	530
2676	P	4317
2677	B	372
2678	B	268
2679	P	16295
2680	B	442
2681	B	373
2682	P	4277
2683	B	423
2684	B	440
2685	P	4269
2686	B	1139
2687	B	725
2688	IDR	15837
2689	B	779
2690	B	816
2691	P	4232
2692	B	468
2693	B	377
2694	P	3660
2695	B	396
2696	B	447
2697	P	4210
2698	B	498
2699	B	417
2700	P	5433
2701	B	631
2702	B	322
2703	P	4622
2704	B	318
2705	B	399
2706	P	4116
2707	B	432
2708	B	587
2709	P	4426
2710	B	1549
2711	B	1101
2712	IDR	15879
2713	B	132
2714	B	229
2715	P	2400
2716	B	166
2717	B	378
2718	P	3742
2719	B	298
2720	B	347
2721	P	4188
2722	B	343
2723	B	430
2724	P	4241
2725	B	562
2726	B	580
2727	P	4959
2728	B	621
2729	B	568
2730	P	4178
2731	B	915
2732	B	1018
2733	P	9338
2734	B	1276
2735	B	885
2736	IDR	16139
2737	B	412
2738	B	429
2739	P	3553
2740	B	570
2741	B	594
2742	P	5195
2743	B	709
2744	B	494
2745	P	5125
2746	B	597
2747	B	901
2748	P	5231
2749	B	380
2750	B	364
2751	P	3983
2752	B	155
2753	B	201
2754	P	2344
2755	B	1656
2756	B	1052
2757	P	16787
2758	B	1409
2759	B	1071
2760	IDR	17135
2761	B	844
2762	B	993
2763	P	5272
2764	B	1106
2765	B	1075
2766	P	5926
2767	B	964
2768	B	964
2769	P	5800
2770	B	1144
2771	B	1140
2772	P	6790
2773	B	968
2774	B	832
2775	P	6861
2776	B	890
2777	B	775
2778	P	5254
2779	B	810
2780	B	880
2781	P	5060
2782	B	1698
2783	B	1224
2784	IDR	17300
2785	B	930
2786	B	806
2787	P	4882
2788	B	991
2789	B	1016
2790	P	5865
2791	B	1157
2792	B	995
2793	P	9168
2794	B	742
2795	B	816
2796	P	4953
2797	B	1065
2798	B	888
2799	P	6675
2800	B	762
2801	B	695
2802	P	5546
2803	B	960
2804	B	883
2805	P	5887
2806	B	1821
2807	B	1109
2808	IDR	17447
2809	B	1073
2810	B	1194
2811	P	5940
2812	B	1281
2813	B	1118
2814	P	6699
2815	B	1301
2816	B	1289
2817	P	6693
2818	B	1491
2819	B	1604
2820	P	7205
2821	B	1761
2822	B	1659
2823	P	8596
2824	B	1537
2825	B	1504
2826	P	7322
2827	B	1713
2828	B	1680
2829	P	7897
2830	B	2431
2831	B	1451
2832	IDR	17857
2833	B	1214
2834	B	1107
2835	P	7616
2836	B	1172
2837	B	1042
2838	P	7449
2839	B	1076
2840	B	977
2841	P	6587
2842	B	1009
2843	B	908
2844	P	6193
2845	B	1073
2846	B	1152
2847	P	6649
2848	B	1108
2849	B	867
2850	P	9367
2851	B	677
2852	B	768
2853	P	5665
2854	B	1195
2855	B	755
2856	IDR	17936
2857	B	788
2858	B	882
2859	P	5283
2860	B	764
2861	B	793
2862	P	5650
2863	B	728
2864	B	881
2865	P	5689
2866	B	756
2867	B	769
2868	P	5735
2869	B	714
2870	B	820
2871	P	7217
2872	B	488
2873	B	1133
2874	P	12497
2875	B	1423
2876	B	1425
2877	P	3034
2878	B	1091
2879	B	1018
2880	IDR	12589
2881	B	1190
2882	B	1059
2883	P	3017
2884	B	1031
2885	B	956
2886	P	3110
2887	B	983
2888	B	1166
2889	P	3843
2890	B	1346
2891	B	946
2892	P	3751
2893	B	409
2894	B	528
2895	P	3186
2896	B	542
2897	B	864
2898	P	3806
2899	B	1172
2900	B	878
2901	P	3648
2902	B	1321
2903	B	748
2904	IDR	12850
2905	B	483
2906	B	532
2907	P	4921
2908	B	588
2909	B	619
2910	P	2579
2911	B	493
2912	B	365
2913	P	3347
2914	B	438
2915	B	474
2916	P	3210
2917	B	742
2918	B	1045
2919	P	4852
2920	B	3860
2921	B	4143
2922	P	8032
2923	B	3241
2924	B	2510
2925	P	6827
2926	B	4276
2927	B	3099
2928	IDR	12429
2929	B	2182
2930	B	1589
2931	P	5991
2932	B	2142
2933	B	1994
2934	P	6378
2935	B	2822
2936	B	3441
2937	P	7133
2938	B	2917
2939	B	2550
2940	P	6135
2941	B	2631
2942	B	2563
2943	P	5434
2944	B	1934
2945	B	2004
2946	P	5000
2947	B	81
2948	B	125
2949	P	14729
2950	B	1122
2951	B	1056
2952	IDR	14711
2953	B	1336
2954	B	1472
2955	P	5833
2956	B	1228
2957	B	1372
2958	P	5582
2959	B	1395
2960	B	1604
2961	P	6489
2962	B	201
2963	B	194
2964	P	2703
2965	B	387
2966	B	417
2967	P	3759
2968	B	514
2969	B	529
2970	P	5217
2971	B	471
2972	B	374
2973	P	4183
2974	B	597
2975	B	302
2976	IDR	14430
2977	B	425
2978	B	528
2979	P	4395
2980	B	1165
2981	B	1215
2982	P	5848
2983	B	1475
2984	B	1558
2985	P	7072
2986	B	1539
2987	B	625
2988	P	6798
2989	B	617
2990	B	737
2991	P	5220
2992	B	422
2993	B	420
2994	P	4261
2995	B	523
2996	B	413
2997	P	3929
2998	B	650
2999	B	525
3000	IDR	14303
3001	B	391
3002	B	357
3003	P	3212
3004	B	292
3005	B	297
3006	P	7760
3007	B	836
3008	B	1458
3009	P	6026
3010	B	1540
3011	B	1500
3012	P	6680
3013	B	1316
3014	B	618
3015	P	5477
3016	B	483
3017	B	454
3018	P	3478
3019	B	514
3020	B	612
3021	P	4423
3022	B	976
3023	B	862
3024	IDR	14138
3025	B	909
3026	B	970
3027	P	3232
3028	B	657
3029	B	583
3030	P	3830
3031	B	431
3032	B	420
3033	P	3562
3034	B	746
3035	B	1068
3036	P	5002
3037	B	1241
3038	B	1278
3039	P	6358
3040	B	1476
3041	B	1498
3042	P	5720
3043	B	914
3044	B	635
3045	P	6092
3046	B	802
3047	B	635
3048	IDR	14512
3049	B	511
3050	B	380
3051	P	3769
3052	B	377
3053	B	212
3054	P	3672
3055	B	1021
3056	B	577
3057	P	17054
3058	B	522
3059	B	478
3060	P	3226
3061	B	751
3062	B	625
3063	P	4301
3064	B	530
3065	B	609
3066	P	4645
3067	B	456
3068	B	622
3069	P	4007
3070	B	3666
3071	B	2540
3072	IDR	16374
3073	B	2693
3074	B	2710
3075	P	10301
3076	B	3404
3077	B	3405
3078	P	10889
3079	B	2746
3080	B	106
3081	P	10937
3082	B	463
3083	B	572
3084	P	5111
3085	B	538
3086	B	573
3087	P	5966
3088	B	161
3089	B	174
3090	P	2901
3091	B	489
3092	B	441
3093	P	3872
3094	B	918
3095	B	678
3096	IDR	16307
3097	B	931
3098	B	1637
3099	P	7481
3100	B	3085
3101	B	3607
3102	P	10234
3103	B	3344
3104	B	4119
3105	P	10729
